Date,Ticker,Open,High,Low,Close,Volume,Source
2026-03-09,PLTR,155.69000244140625,158.44000244140625,152.97000122070312,156.42999267578125,47436735.0,yahoo
2026-03-09,QQQ,594.219970703125,609.25,591.3350219726562,607.760009765625,92758989.0,yahoo
2026-03-09,SOXL,45.5099983215332,53.77999877929688,44.52999877929688,53.31999969482422,113362337.0,yahoo
2026-03-09,SPY,666.3900146484375,679.9199829101562,662.3900146484375,678.27001953125,92067930.0,yahoo
2026-03-09,TSLA,390.0499877929688,401.5780029296875,381.3999938964844,398.6799926757813,66822812.0,yahoo
2026-03-10,AAPL,257.69500732421875,262.4800109863281,256.95001220703125,260.8299865722656,26403306.0,yahoo
2026-03-10,AMD,202.509994506836,206.58999633789065,202.1999969482422,203.22999572753903,29019412.0,yahoo
2026-03-10,AMZN,214.125,215.6499938964844,212.42999267578125,214.3300018310547,35447311.0,yahoo
2026-03-10,AVGO,348.510009765625,353.1400146484375,340.79998779296875,342.5799865722656,29467875.0,yahoo
2026-03-10,COIN,204.4499969482422,206.009994506836,194.75,196.5200042724609,10695537.0,yahoo
2026-03-10,CRCL,113.44000244140624,121.79000091552734,112.83999633789062,118.08999633789062,22632865.0,yahoo
2026-03-10,CRWV,75.01000213623047,75.91999816894531,73.75,74.91999816894531,15180127.0,yahoo
2026-03-10,GOOGL,306.8399963378906,309.5,305.5704040527344,307.0400085449219,23146252.0,yahoo
